,D,L,P,G,X,DH,CHF,T
24047,0.006,0.5,199000.0,201.0,0.606,381000.0,1032000.0,302.46
8993,0.00578,3.0,9800000.0,4944.0,0.258,368000.0,1688000.0,511.67999999999995
18421,0.008,2.44,14700000.0,2685.0,0.114,631000.0,1646000.0,497.58
22425,0.008,1.4,993000.0,995.0,0.488,406000.0,1936000.0,357.77
11496,0.00581,1.0,15690000.0,1499.0,-0.028,1213000.0,2567000.0,371.59
19483,0.00775,1.008,6960000.0,500.0,0.717,1043000.0,2040000.0,324.9
9659,0.00795,2.0,11760000.0,2787.0,0.015,1148000.0,3186000.0,350.59999999999997
20990,0.00801,3.0,13730000.0,501.0,0.595,959000.0,533000.0,413.96
21919,0.01,1.0,10000000.0,1318.0,0.141,865000.0,3463000.0,400.79999999999995
9451,0.00578,2.0,11760000.0,3441.0,0.091,897000.0,2472000.0,410.34999999999997
19708,0.00775,1.008,6860000.0,4000.0,0.066,316000.0,3160000.0,493.04999999999995
18932,0.011,6.0,17700000.0,1573.0,0.297,429000.0,487000.0,564.49
19468,0.0048,0.386,450000.0,500.0,0.3944,170361.0,1573000.0,381.04999999999995
18521,0.008,1.6,14700000.0,3989.0,0.053,413000.0,2365000.0,543.66
1310,0.00993,3.12,588000.0,291.0,0.887,287000.0,495000.0,363.75
2291,0.01,1.25,3579000.0,464.0,0.808,740000.0,2001000.0,347.92999999999995
9780,0.0082,5.34,11760000.0,1010.0,0.457,244000.0,308000.0,553.8199999999999
5095,0.00998,1.5,4021000.0,667.0,0.683,652000.0,2021000.0,376.69
18102,0.00384,0.8,14700000.0,7511.0,0.15,130000.0,2626000.0,595.3599999999999
17074,0.008,0.78,9800000.0,1603.0,0.089,765000.0,3610000.0,422.30999999999995
6772,0.0093,1.219,114000.0,92.2,0.898,170000.0,385000.0,335.99
13606,0.01,2.0,12000000.0,892.0,0.344,1021000.0,1597000.0,383.24
23253,0.00811,3.66,16010000.0,253.6,0.796,578000.0,185000.0,520.15
5497,0.00601,1.0,1128000.0,1924.0,0.401,494000.0,3740000.0,342.67999999999995
24052,0.006,0.5,305000.0,150.0,0.774,70000.0,786000.0,390.78
23654,0.00811,5.0,18000000.0,2012.0,0.335,613000.0,712000.0,530.05
20324,0.00801,1.0,17650000.0,1000.0,-0.157,1115000.0,1960000.0,413.53
20377,0.00796,1.0,17650000.0,2000.0,0.119,315000.0,1690000.0,585.0799999999999
17300,0.008,1.57,9800000.0,3222.0,0.15,266000.0,1905000.0,532.97
19063,0.008,0.393,980000.0,4691.0,-0.037,398000.0,7701000.0,359.08
19939,0.00799,1.0,9810000.0,2002.0,0.222,191000.0,1950000.0,548.05
21314,0.00781,3.0,17460000.0,986.0,0.429,330000.0,447000.0,580.96
19837,0.008,0.99,9810000.0,1007.0,0.422,186000.0,1520000.0,549.03
21766,0.00771,6.0,13630000.0,2029.0,0.355,320000.0,460000.0,553.72
9911,0.01075,4.0,11760000.0,1007.0,0.432,538000.0,712000.0,492.56999999999994
19728,0.00801,1.0,6860000.0,4000.0,0.011,447000.0,3690000.0,463.90999999999997
15537,0.0108,1.0,13730000.0,2000.0,-0.005,427000.0,2277000.0,533.01
4645,0.0151,3.177,6482000.0,1530.0,0.37,158020.0,1313000.0,523.22
9959,0.01075,6.0,11760000.0,499.0,0.698,351000.0,266000.0,532.45
1059,0.00776,3.12,3197000.0,668.0,0.848,496000.0,832000.0,398.64
23878,0.008,1.75,10056000.0,3776.0,0.209,77015.0,1517000.0,571.41
21100,0.00796,3.0,13730000.0,2000.0,0.136,976000.0,1493000.0,409.95
9832,0.0082,6.0,11760000.0,2815.0,0.296,291000.0,621000.0,544.5899999999999
4420,0.01001,4.966,19610000.0,643.0,0.57,192000.0,176000.0,618.93
20812,0.00801,3.0,9810000.0,2000.0,0.263,834000.0,1566000.0,406.21
8093,0.00986,0.601,5880000.0,2107.0,-0.071,862000.0,6720000.0,354.46
2298,0.01,1.25,2256000.0,496.0,0.752,618000.0,2012000.0,348.88
1740,0.00999,0.6,3128000.0,500.0,0.643,737000.0,3918000.0,339.99
1455,0.00993,1.04,2893000.0,188.0,0.896,493000.0,946000.0,393.19
3101,0.0131,1.5,3550000.0,566.0,0.68,876000.0,2542000.0,314.84
6536,0.00622,0.914,10343000.0,5234.2,0.008,620000.0,5552100.0,461.12
10403,0.00782,0.25,13720000.0,3002.0,-0.23,517000.0,6289000.0,514.01
21722,0.00778,6.0,13830000.0,1030.0,0.454,302000.0,270000.0,558.75
8935,0.00578,2.0,9800000.0,3441.0,0.285,159000.0,1338000.0,554.16
8244,0.00581,1.0,6860000.0,5072.0,-0.005,751000.0,5462000.0,393.35999999999996
2413,0.01,1.0,1716000.0,395.0,0.726,604000.0,1981000.0,337.26
23341,0.00811,4.0,4980000.0,5016.6,0.322,49000.0,1467000.0,526.97
18687,0.008,1.57,17700000.0,490.0,0.575,88000.0,352000.0,619.74
5213,0.00998,2.0,4903000.0,343.0,0.933,811000.0,1003000.0,352.83
20856,0.00799,3.0,9810000.0,1997.0,0.268,834000.0,1574000.0,406.21
20824,0.00801,3.0,9810000.0,2000.0,0.324,354000.0,1041000.0,514.75
17909,0.008,1.57,12750000.0,3191.0,0.022,714000.0,2997000.0,461.93999999999994
22427,0.008,1.4,996000.0,1017.0,0.499,244000.0,1772000.0,396.29999999999995
5619,0.00785,1.0,5100000.0,471.0,0.824,902000.0,2078000.0,333.96999999999997
15586,0.0077,2.6,14710000.0,1750.0,0.175,967000.0,1489000.0,420.98
704,0.01046,1.803,13790000.0,678.7,0.468,201607.0,694100.0,577.04
8584,0.00581,1.0,7840000.0,1499.0,0.371,890000.0,3105000.0,371.87
16968,0.00607,0.79,9800000.0,4994.0,0.078,165000.0,2577000.0,553.01
1692,0.00999,0.6,1883000.0,428.0,0.671,665000.0,3456000.0,327.63
2327,0.01,1.25,902000.0,1238.0,0.39,219000.0,2513000.0,397.78
10015,0.0151,6.0,11760000.0,1428.0,0.357,142000.0,533000.0,572.8499999999999
12291,0.00585,5.0,17650000.0,5003.0,0.428,255000.0,901000.0,595.29
2570,0.0129,0.96,2687000.0,513.0,0.605,571000.0,2885000.0,370.26
21560,0.00801,6.0,9810000.0,1002.0,0.58,1070000.0,610000.0,350.04999999999995
10786,0.01075,4.0,13720000.0,1010.0,0.44,221000.0,479000.0,573.06
19049,0.008,0.243,500000.0,5041.0,-0.054,296000.0,7596000.0,355.22999999999996
1247,0.00776,2.08,843000.0,482.0,0.698,231000.0,743000.0,392.01
3012,0.0131,1.75,3579000.0,329.0,0.833,918000.0,1453000.0,305.30999999999995
3469,0.01001,3.0,9800000.0,1395.0,0.402,510000.0,1210000.0,480.68999999999994
15550,0.00777,1.65,13730000.0,3305.6,0.197,112000.0,1268000.0,591.8299999999999
12259,0.00585,5.0,17650000.0,1499.0,0.347,954000.0,537000.0,451.15
18420,0.008,2.44,14700000.0,2712.0,0.107,677000.0,1747000.0,487.40999999999997
7527,0.007,0.56,3394000.0,2904.0,0.253,109000.0,5012000.0,490.65
3018,0.0131,1.75,1814000.0,359.0,0.757,751000.0,1471000.0,305.03
15745,0.0074,3.8,17660000.0,4000.0,0.071,989000.0,2035000.0,443.15
13891,0.01,2.0,12000000.0,5087.0,0.162,74000.0,1684000.0,586.27
2690,0.0131,3.0,3383000.0,992.0,0.576,800000.0,1960000.0,329.90999999999997
981,0.00394,2.08,2089000.0,701.0,0.877,674000.0,771000.0,331.16999999999996
24522,0.006,0.3,1023000.0,997.5,0.091,659100.0,4196400.0,298.63
12454,0.00803,4.0,17650000.0,1509.0,0.263,582000.0,602000.0,533.39
11891,0.01105,1.0,15690000.0,962.0,0.193,175000.0,985000.0,594.72
11691,0.00805,0.5,15690000.0,1507.0,0.009,401000.0,2466000.0,553.8599999999999
1285,0.00776,1.04,1040000.0,273.0,0.776,384000.0,989000.0,365.12
19281,0.0095,1.84,8274000.0,4077.0,0.05,460414.0,2811110.0,476.48
24120,0.006,0.8,700000.0,101.0,0.696,581000.0,381000.0,300.66999999999996
18834,0.008,2.44,17700000.0,2707.0,0.192,482000.0,1427000.0,554.16
6206,0.01262,2.743,6964000.0,2657.8,0.285,188000.0,1875700.0,521.51
8282,0.00578,2.0,6860000.0,3706.0,0.332,130000.0,1697000.0,532.3
1447,0.00993,2.08,971000.0,698.0,0.614,175000.0,1177000.0,411.36
1509,0.00996,0.96,912000.0,183.0,0.815,575000.0,1057000.0,313.55999999999995
24444,0.01,1.0,503000.0,100.0,0.857,345000.0,540000.0,343.77
5540,0.00601,1.0,5100000.0,948.3,0.738,878000.0,2970000.0,339.71999999999997
13833,0.01,2.0,20000000.0,426.0,-0.036,1379000.0,724000.0,376.51
683,0.01252,0.61,413000.0,4241.3,-0.0567,396871.0,6010200.0,323.91999999999996
15372,0.00782,1.65,9810000.0,3444.4,0.195,128000.0,1570000.0,560.12
911,0.00394,3.12,1304000.0,1081.0,0.696,549000.0,655000.0,336.49
5532,0.00601,1.0,5100000.0,511.7,0.933,896000.0,1861000.0,335.40999999999997
688,0.01044,1.753,13790000.0,678.7,0.502,51626.0,586830.0,601.48
7704,0.00932,3.048,11204000.0,2033.0,0.339,62569.0,752182.0,582.54
4557,0.0151,3.961,6404000.0,1500.0,0.451,-13850.0,966000.0,553.79
1242,0.00776,2.08,1275000.0,383.0,0.863,343000.0,731000.0,384.41999999999996
8186,0.01075,4.0,5880000.0,2017.0,0.428,267000.0,1279000.0,492.17999999999995
8350,0.00585,4.0,6860000.0,3328.0,0.33,1096000.0,1938000.0,310.94
17250,0.008,1.57,9800000.0,2718.0,0.231,57000.0,1260000.0,572.94
3010,0.0131,1.75,1177000.0,397.0,0.669,659000.0,1473000.0,305.21999999999997
20611,0.00781,3.0,6860000.0,1999.0,0.431,974000.0,2110000.0,340.21999999999997
4581,0.0151,3.178,4992000.0,1110.0,0.564,228850.0,1511000.0,490.04999999999995
6139,0.00953,1.727,6964000.0,4095.1,0.114,279000.0,2522700.0,502.24
12091,0.00581,1.0,17650000.0,3353.0,-0.267,1293000.0,5200000.0,371.15999999999997
4228,0.01001,3.0,17650000.0,1211.0,0.209,601000.0,781000.0,529.42
17664,0.008,3.49,12750000.0,998.0,0.467,732000.0,706000.0,457.83
1695,0.00999,0.6,1353000.0,458.0,0.621,583000.0,3435000.0,330.16999999999996
477,0.0104,3.8,14710000.0,1361.0,0.174,975000.0,1058000.0,419.09999999999997
2682,0.0131,3.0,2216000.0,729.0,0.609,739000.0,1487000.0,318.92999999999995
11942,0.0108,3.0,15690000.0,2784.0,0.185,292000.0,1197000.0,574.56
461,0.00802,1.57,14710000.0,2700.0,-0.005,796000.0,2720000.0,460.64
10841,0.0108,5.8,13720000.0,1508.0,0.356,276000.0,467000.0,562.87
16916,0.00607,0.79,9800000.0,2699.0,0.023,774000.0,4120000.0,420.2
2226,0.01,1.5,2648000.0,407.0,0.843,672000.0,1504000.0,345.32
20067,0.008,1.0,13730000.0,501.0,0.521,426000.0,990000.0,533.22
1369,0.00993,2.08,3687000.0,393.0,0.934,648000.0,1065000.0,371.82
8147,0.0108,2.0,5880000.0,1095.0,0.598,358000.0,1918000.0,472.04999999999995
8293,0.00578,2.0,6860000.0,4997.0,0.204,407000.0,2585000.0,472.91999999999996
6769,0.0093,1.219,117000.0,92.2,0.892,346000.0,413000.0,294.65
8222,0.00581,1.0,6860000.0,1499.0,0.431,756000.0,3066000.0,392.17999999999995
17976,0.008,2.54,12750000.0,4000.0,0.145,275000.0,1407000.0,555.62
10711,0.0108,2.0,13720000.0,1511.0,0.081,710000.0,1616000.0,471.46
15641,0.0104,3.8,14710000.0,2211.1,0.22,263000.0,744000.0,572.65
2727,0.0131,2.75,1540000.0,702.0,0.562,668000.0,1465000.0,316.34
20552,0.00781,3.0,6960000.0,1073.0,0.741,541000.0,1157000.0,443.64
24417,0.01,0.5,305000.0,59.0,0.694,351000.0,543000.0,323.92999999999995
5886,0.00558,2.007,7140000.0,2025.0,0.49,374000.0,1560000.0,483.45
21028,0.00801,3.0,13730000.0,1000.0,0.54,98000.0,460000.0,594.06
23840,0.008,1.75,6991000.0,2514.0,0.378,30409.0,1725000.0,553.19
3415,0.01,2.0,9800000.0,782.0,0.493,961000.0,1567000.0,375.99
5341,0.00998,3.0,6963000.0,729.0,0.815,433000.0,1007000.0,468.27
23906,0.004,0.1,101300.0,1987.0,-0.0441,359303.0,5212000.0,287.34999999999997
288,0.0104,3.8,9800000.0,2747.0,0.25,261000.0,1081000.0,533.99
13235,0.00574,0.625,3448000.0,5247.7,-0.031,641000.0,7066300.0,369.10999999999996
2205,0.01,1.5,2981000.0,264.0,0.842,791000.0,1017000.0,324.05999999999995
22547,0.008,3.5,3998000.0,1983.0,0.502,331000.0,1331000.0,451.28
10388,0.00782,0.25,13720000.0,1504.0,-0.264,707000.0,4906000.0,472.14
23325,0.00811,4.0,3000000.0,1000.6,0.724,445000.0,886000.0,406.7
8393,0.00585,6.0,6860000.0,1499.0,0.714,130000.0,443000.0,532.3
20786,0.00782,3.0,9810000.0,2000.0,0.289,661000.0,1425000.0,446.54999999999995
6019,0.01146,1.727,7030000.0,4050.0,0.1,253000.0,2710000.0,508.53999999999996
12825,0.00578,2.0,19610000.0,5019.0,-0.178,1128000.0,3628000.0,431.29999999999995
8285,0.00578,2.0,6860000.0,4764.0,0.288,130000.0,1950000.0,532.3
19735,0.00801,1.0,6860000.0,4000.0,0.104,144000.0,2420000.0,529.45
15481,0.0077,2.6,11790000.0,2019.4,0.175,1050000.0,1898000.0,374.34
11453,0.0151,6.0,14710000.0,519.0,0.581,923000.0,503000.0,431.28
21906,0.01,1.0,10000000.0,337.0,0.733,904000.0,1576000.0,391.57
20726,0.00801,3.0,9810000.0,1009.0,0.508,995000.0,1119000.0,367.97999999999996
20133,0.00785,1.0,13530000.0,1049.0,0.248,447000.0,1480000.0,527.23
19142,0.008,0.393,1510000.0,4726.0,-0.087,514000.0,8280000.0,352.15
13211,0.00574,0.625,13790000.0,1301.8,-0.127,1309000.0,3501600.0,330.97999999999996
24480,0.012,1.0,137000.0,116.0,0.664,102000.0,550000.0,357.59
20187,0.008,0.99,13730000.0,2008.0,0.197,98000.0,1290000.0,594.06
17954,0.008,1.57,12750000.0,4038.0,0.074,382000.0,2408000.0,534.28
21245,0.00801,3.0,17650000.0,501.0,0.477,1072000.0,482000.0,423.65
16770,0.008,1.57,7850000.0,3239.0,0.092,635000.0,3144000.0,432.06999999999994
238,0.00607,0.792,9800000.0,2707.0,0.103,411000.0,2820000.0,502.43999999999994
16205,0.008,1.57,2940000.0,4000.0,0.289,58000.0,2959000.0,493.43999999999994
5703,0.0128,1.93,7030000.0,1925.0,0.076,942000.0,3372000.0,349.95
11730,0.008,1.645,15690000.0,1940.0,0.032,951000.0,2302000.0,433.61
20119,0.008,1.0,13730000.0,980.0,0.17,753000.0,1830000.0,461.78
11354,0.0108,1.0,14710000.0,1514.0,-0.1,742000.0,2593000.0,472.90999999999997
20365,0.00796,1.0,17650000.0,2000.0,-0.433,1486000.0,4490000.0,324.74
13912,0.01,2.0,16000000.0,2205.0,0.233,99000.0,870000.0,608.2
18171,0.00607,0.79,14700000.0,7530.0,0.057,196000.0,3802000.0,584.46
12475,0.00805,1.0,17650000.0,1507.0,0.008,582000.0,1767000.0,533.39
15530,0.0108,1.0,13730000.0,1513.9,-0.086,1043000.0,3872000.0,394.09
6171,0.01262,5.563,6964000.0,691.6,0.948,181000.0,637900.0,522.96
10389,0.00782,0.25,13720000.0,1504.0,-0.192,616000.0,4774000.0,492.48
23023,0.00811,3.0,13970000.0,2533.9,0.275,71000.0,625000.0,599.75
14557,0.01,4.966,14000000.0,1428.0,0.398,136000.0,402000.0,589.74
5380,0.00998,3.5,5982000.0,2352.0,0.335,636000.0,1950000.0,409.41999999999996
15544,0.0108,1.0,13730000.0,2002.8,-0.089,791000.0,3756000.0,453.08
16902,0.00607,0.79,9800000.0,1594.0,0.344,165000.0,1901000.0,553.01
18806,0.008,5.03,17700000.0,2206.0,0.335,357000.0,558000.0,577.96
7648,0.012,1.8,294000.0,500.0,0.6091,96963.0,1180000.0,383.15
6760,0.0093,0.61,127000.0,161.4,0.63,162000.0,971000.0,341.03999999999996
17689,0.008,0.78,12750000.0,1619.0,-0.02,701000.0,2830000.0,464.9
7055,0.0141,0.991,8616000.0,1627.2,0.213,79000.0,2176700.0,559.12
12575,0.0108,1.0,17650000.0,2745.0,-0.147,582000.0,3444000.0,533.39
12145,0.00578,2.0,17650000.0,3441.0,0.183,582000.0,1818000.0,533.39
23884,0.008,1.75,10127000.0,6464.0,0.052,389759.0,3377000.0,510.03999999999996
11950,0.01075,4.0,15690000.0,1010.0,0.175,1217000.0,932000.0,370.63
20886,0.00781,3.0,9710000.0,1972.0,0.387,594000.0,1418000.0,460.89
6415,0.0128,1.93,6895000.0,1979.8,0.151,598000.0,2706600.0,429.67999999999995
21807,0.00801,6.0,17750000.0,501.0,0.573,591000.0,180000.0,532.4
19761,0.00775,1.008,9710000.0,500.0,0.641,576000.0,1370000.0,464.98
24323,0.008,1.0,612000.0,99.0,0.85,456000.0,440000.0,325.03999999999996
13002,0.00787,1.645,19610000.0,3701.0,0.34,36000.0,1128000.0,635.0899999999999
22151,0.0134,3.658,13779000.0,2035.8,0.271,45000.0,630600.0,602.38
20468,0.00801,3.0,6860000.0,500.0,0.962,514000.0,656000.0,448.65999999999997
20571,0.00801,3.0,6860000.0,2000.0,0.374,874000.0,1911000.0,364.13
10945,0.00581,1.0,14710000.0,3353.0,0.023,659000.0,3322000.0,491.49
7224,0.0141,1.524,11063000.0,1640.8,0.219,104000.0,1407000.0,574.37
417,0.0077,2.6,14710000.0,3001.0,0.265,60000.0,767000.0,605.89
881,0.0152,1.627,4972000.0,3690.0,0.234,-106701.0,2343000.0,536.74
19415,0.0123,0.616,206000.0,50.0,0.668,210000.0,425300.0,344.46
15981,0.015,5.296,4040000.0,668.0,0.79,325405.0,793000.0,453.24
20871,0.008,3.0,9810000.0,2011.0,0.364,522000.0,1332000.0,478.09999999999997
5742,0.00622,0.914,7030000.0,2657.0,0.256,345000.0,3298000.0,488.61
16928,0.00607,0.79,9800000.0,2708.0,0.163,216000.0,2246000.0,543.03
1031,0.00394,1.04,1893000.0,988.0,0.662,643000.0,1778000.0,333.17999999999995
12241,0.00585,4.0,17650000.0,4951.0,0.065,1381000.0,2571000.0,350.03999999999996
3977,0.01,1.0,15690000.0,687.0,0.154,1201000.0,2302000.0,374.46
11557,0.00578,2.0,15690000.0,3441.0,0.275,175000.0,1117000.0,594.72
15656,0.0107,4.0,14710000.0,1002.8,0.393,361000.0,515000.0,554.0699999999999
8755,0.00792,0.5,7840000.0,993.0,0.349,365000.0,3430000.0,493.03
6812,0.0093,1.829,119000.0,119.3,0.974,44000.0,338000.0,367.25
7984,0.00585,4.0,5880000.0,3328.0,0.377,784000.0,1674000.0,373.05999999999995
13025,0.0082,5.34,19610000.0,1500.0,0.319,1219000.0,809000.0,409.86
22523,0.008,3.5,1989000.0,1978.0,0.435,316000.0,1242000.0,413.38
6641,0.0093,2.438,119000.0,119.3,0.887,111000.0,239000.0,351.30999999999995
4674,0.0151,2.366,5001000.0,1110.0,0.546,78426.0,1716000.0,522.22
7169,0.0141,0.991,12407000.0,3383.2,0.051,134000.0,2343900.0,579.0
18688,0.008,2.54,17700000.0,754.0,0.334,523000.0,474000.0,545.95
4728,0.0151,2.366,6463000.0,3760.0,0.11,137893.0,1798000.0,527.7
6464,0.0128,1.93,10343000.0,1966.2,0.117,471000.0,2018900.0,494.43999999999994
2935,0.0131,2.0,2393000.0,646.0,0.619,775000.0,2023000.0,314.71
13049,0.0082,5.34,19610000.0,2294.0,0.386,622000.0,762000.0,543.7
374,0.00607,0.792,14710000.0,1604.0,0.155,362000.0,1610000.0,553.88
8082,0.0082,1.65,5880000.0,2262.0,0.283,436000.0,2477000.0,454.42999999999995
10680,0.0108,2.0,13720000.0,546.0,0.421,797000.0,921000.0,451.61
19435,0.0123,0.616,550000.0,100.0,0.675,84000.0,758300.0,409.04999999999995
3400,0.01,1.0,9800000.0,1645.0,0.073,887000.0,4017000.0,393.58
15178,0.00921,3.66,6870000.0,4000.0,0.303,151000.0,1505000.0,528.13
17596,0.00607,0.79,12750000.0,7539.0,-0.011,332000.0,4670000.0,544.41
5149,0.00998,1.5,6963000.0,901.0,0.488,930000.0,2497000.0,352.01
20719,0.00801,3.0,9810000.0,1000.0,0.565,340000.0,725000.0,517.7
2132,0.01,1.75,2550000.0,1432.0,0.447,395000.0,2496000.0,408.76
6916,0.0102,3.658,6893000.0,4312.1,0.255,299000.0,2053600.0,497.12
7803,0.00932,3.048,18029800.0,4105.3,0.228,407283.0,1826863.0,571.3399999999999
22852,0.00811,2.0,16010000.0,1000.1,0.313,576000.0,879000.0,520.5799999999999
8295,0.00578,2.0,6860000.0,4997.0,0.257,226000.0,2222000.0,512.41
9016,0.00585,4.0,9800000.0,3308.0,0.313,544000.0,1154000.0,473.08
6112,0.0094,5.563,6964000.0,5342.6,0.315,154000.0,1369100.0,528.51
7665,0.00932,3.048,6929200.0,2079.1,0.414,203525.0,1316476.0,517.89
5184,0.00998,1.5,8924000.0,827.0,0.408,964000.0,2104000.0,366.14
21563,0.00803,6.0,9810000.0,1002.0,0.584,847000.0,540000.0,403.14
2517,0.0129,0.96,1697000.0,306.0,0.7,595000.0,1995000.0,338.83
6085,0.00922,3.658,6957000.0,4000.2,0.303,151000.0,1503200.0,529.05
19402,0.0123,0.616,101000.0,200.0,0.318,126000.0,853700.0,343.03999999999996
15446,0.0082,5.34,9810000.0,1011.1,0.627,974000.0,701000.0,372.99
15466,0.0051,2.6,11790000.0,4000.0,0.185,372000.0,1175000.0,528.37
5365,0.00998,3.0,8924000.0,1969.0,0.205,949000.0,2018000.0,369.71999999999997
19543,0.00796,1.0,6860000.0,1000.0,0.47,430000.0,2280000.0,467.75
11821,0.0082,5.34,15690000.0,1010.0,0.454,693000.0,433000.0,492.42999999999995
7753,0.00932,3.048,14030900.0,2049.3,0.182,464037.0,1029915.9999999999,527.78
12035,0.0146,6.0,15690000.0,830.0,0.276,962000.0,604000.0,431.03999999999996
4810,0.0128,1.93,10343000.0,3783.0,0.056,282000.0,2227000.0,534.49
11566,0.00578,2.0,15690000.0,5082.0,0.208,292000.0,1835000.0,574.56
15750,0.0074,3.8,17660000.0,4888.9,0.083,792000.0,2046000.0,488.06999999999994
21760,0.00778,6.0,13830000.0,2007.0,0.288,854000.0,760000.0,439.41999999999996
22838,0.00811,2.0,16000000.0,502.2,0.609,149000.0,364000.0,600.8599999999999
19495,0.00801,1.0,6860000.0,500.0,0.67,869000.0,1880000.0,365.32
13348,0.01,1.0,14000000.0,1159.0,0.032,705000.0,2143000.0,475.04999999999995
5291,0.00998,2.5,6963000.0,872.0,0.709,647000.0,1493000.0,419.06999999999994
10344,0.00585,6.0,13720000.0,1499.0,0.398,967000.0,508000.0,411.98
12119,0.00578,2.0,17650000.0,1493.0,0.129,1132000.0,1322000.0,409.51
13627,0.01,2.0,12000000.0,315.0,0.81,706000.0,659000.0,456.98
3924,0.01,4.966,13720000.0,1348.0,0.351,558000.0,629000.0,505.17999999999995
10811,0.01075,5.0,13720000.0,1014.0,0.437,425000.0,490000.0,533.3399999999999
6669,0.0093,1.829,114000.0,92.2,0.92,113000.0,255000.0,349.59
19196,0.008,0.393,2030000.0,4830.0,-0.1,576000.0,9514000.0,353.0
2257,0.01,1.25,2501000.0,210.0,0.846,784000.0,985000.0,315.13
11313,0.0082,5.37,14710000.0,1978.0,0.353,137000.0,382000.0,594.31
23054,0.00811,3.0,16010000.0,750.5,0.517,579000.0,537000.0,519.9399999999999
16857,0.00384,0.8,9800000.0,3960.0,0.159,335000.0,2595000.0,518.67
11934,0.0108,3.0,15690000.0,1520.0,0.321,58000.0,505000.0,611.93
24170,0.006,1.0,502000.0,150.0,0.811,254000.0,446000.0,365.38
12325,0.00782,0.25,17650000.0,1018.0,-0.224,480000.0,2424000.0,554.13
9638,0.00795,2.0,11760000.0,1495.0,0.293,444000.0,1174000.0,512.96
21490,0.00803,6.0,6860000.0,1998.0,0.481,683000.0,940000.0,409.4
15953,0.015,5.22,6920000.0,134.0,0.95,40390.0,142000.0,550.5799999999999
2088,0.01,1.75,2040000.0,308.0,0.843,659000.0,993000.0,333.44
2374,0.01,1.0,1569000.0,167.0,0.866,712000.0,999000.0,306.76
19418,0.0123,0.616,344000.0,50.0,0.796,42000.0,443600.0,401.55999999999995
23400,0.00811,4.0,12010000.0,2504.6,0.321,61000.0,560000.0,588.46
4346,0.01001,3.0,19610000.0,498.0,0.339,663000.0,360000.0,535.23
23894,0.006,0.15,101300.0,1962.0,-0.013,353020.0,6397000.0,288.84999999999997
22036,0.0134,3.658,1725000.0,2036.9,0.382,259000.0,1852900.0,419.2
2867,0.0131,2.25,1098000.0,627.0,0.511,616000.0,1490000.0,312.22999999999996
20725,0.00801,3.0,9810000.0,1003.0,0.517,1045000.0,1154000.0,356.03
19865,0.00785,1.0,9810000.0,1037.0,0.348,726000.0,2400000.0,431.51
2714,0.0131,2.75,1706000.0,1127.0,0.452,654000.0,2037000.0,325.0
2056,0.01,2.0,1981000.0,365.0,0.822,608000.0,990000.0,344.02
21042,0.00801,3.0,13730000.0,1003.0,0.441,334000.0,547000.0,551.76
18401,0.008,1.57,14700000.0,2712.0,0.054,560000.0,2137000.0,513.0
16605,0.008,3.49,7850000.0,999.0,0.697,366000.0,770000.0,492.91999999999996
2326,0.01,1.25,1010000.0,1208.0,0.402,228000.0,2513000.0,400.69
11914,0.0108,1.0,15690000.0,2011.0,0.156,51000.0,1114000.0,612.8299999999999
11010,0.00578,3.0,14710000.0,3335.0,0.141,923000.0,1704000.0,431.28
14022,0.01001,3.0,3000000.0,454.0,0.944,100000.0,680000.0,485.41999999999996
10451,0.00795,2.0,13720000.0,2004.0,0.174,616000.0,1593000.0,492.48
23530,0.00811,5.0,5010000.0,3008.3,0.413,47000.0,884000.0,527.76
22013,0.0134,3.658,1028000.0,2047.2,0.33,66000.0,1368300.0,439.15999999999997
4231,0.01001,3.0,17650000.0,1511.0,0.186,611000.0,965000.0,527.3199999999999
24224,0.006,1.5,496000.0,150.0,0.818,510000.0,336000.0,303.77
801,0.0152,2.456,5001000.0,2840.0,0.342,-213130.0,1501000.0,537.1099999999999
5157,0.00998,1.5,6963000.0,1572.0,0.299,504000.0,2497000.0,452.15999999999997
16002,0.015,4.915,4090000.0,204.0,0.96,57950.0,264000.0,512.81
15293,0.0107,4.0,7850000.0,1008.3,0.646,77000.0,688000.0,552.5699999999999
17918,0.008,1.57,12750000.0,3191.0,0.113,280000.0,1690000.0,554.65
3549,0.01,1.0,11760000.0,1405.0,-0.012,953000.0,3258000.0,397.12
